"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
88,0.08104494959115982,"2025-05-16 16:23:10.372686","2025-05-16 16:23:10.959789","0 days 00:00:00.587103",112,192.0,"","","",160,160.0,"","","",0.0018573162609453518,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11950214952230453,53.053428649902344,0.9228784441947937,0.8567811846733093,0.8182470798492432,0.2664051055908203,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08104494959115982,"","","PRUNED"
89,0.0692206621170044,"2025-05-16 16:23:10.960036","2025-05-16 16:23:12.224973","0 days 00:00:01.264937",112,208.0,176.0,"","",224,"","","","",0.004171053243404961,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12056443095207214,52.07508087158203,0.9114218950271606,0.8698964715003967,0.829687237739563,0.20593160390853882,0.2065000683069229,3644.841796875,0.5116420984268188,0.5814598202705383,0.8014288544654846,0.04487347602844238,0.11521681398153305,73.35154724121094,0.8023900985717773,0.8231285214424133,0.7870139479637146,0.22913885116577148,0.1079709604382515,67.93688201904297,0.9512702822685242,0.8430102467536926,0.8496983647346497,0.42593687772750854,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06532972306013107,0.0692206621170044,"","PRUNED"
90,0.07789210975170135,"2025-05-16 16:23:12.225237","2025-05-16 16:23:12.820139","0 days 00:00:00.594902",224,176.0,256.0,208.0,"",192,"","","","",0.008575900889734242,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11530623584985733,48.28754425048828,0.9179392457008362,0.8332300782203674,0.8236973285675049,0.2430492639541626,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07789210975170135,"","","PRUNED"
91,0.06503809988498688,"2025-05-16 16:23:12.820509","2025-05-16 16:23:16.301758","0 days 00:00:03.481249",144,256.0,"","","",128,"","","","",0.002253834061392168,2,1,"","","","","","",0.12857508659362793,536.1310424804688,0.4902092516422272,0.5369090437889099,0.5712487101554871,0.17567962408065796,0.09539739042520523,2196.6103515625,0.954323410987854,0.9221323728561401,0.8373735547065735,0.6596874296665192,0.12989795207977295,242.1621551513672,0.9720219373703003,0.933894157409668,0.8747082352638245,0.5224995911121368,0.11458368599414825,54.514747619628906,1.0,0.9230019450187683,0.8179670572280884,0.467659592628479,0.07352755218744278,125.8707504272461,0.9387269616127014,0.9449560046195984,0.8865213990211487,0.6214860677719116,0.08161364495754242,72.65064239501953,0.8429930806159973,0.8804415464401245,0.8702780604362488,0.5085944831371307,0.12101989984512329,183.6707305908203,0.9754365086555481,0.9748202562332153,0.9422647356987,0.6544971466064453,"","","","","","",0.11042583733797073,51.97212219238281,0.9111979603767395,0.8711825013160706,0.81057208776474,0.34327054023742676,0.18463298678398132,3283.961181640625,0.6001859903335571,0.5955622792243958,0.8298304677009583,0.1870822310447693,0.12864993512630463,80.56807708740234,0.7532772421836853,0.7603901624679565,0.7576373815536499,0.09860903024673462,0.09061134606599808,51.449466705322266,0.9599675536155701,0.8297057151794434,0.8517928719520569,0.5204823613166809,0.08534697443246841,34287.36328125,0.7179958820343018,0.6770324110984802,0.6382536292076111,0.30408138036727905,0.11600682139396667,1010.3488159179688,0.64446622133255,0.6142269372940063,0.676705002784729,-0.27871620655059814,0.13097351789474487,467.32977294921875,0.5873022675514221,0.7308785319328308,0.7319558262825012,0.3292161226272583,0.2012965977191925,4048.044677734375,0.2551458477973938,0.20239615440368652,0.21604867279529572,-2.2337393760681152,0.10073663294315338,363.4512939453125,0.9761369824409485,0.8359405994415283,0.7663583159446716,0.5172176957130432,"",0.05925321578979492,0.06374280899763107,0.06503809988498688,"PRUNED"
92,0.06656670570373535,"2025-05-16 16:23:16.302046","2025-05-16 16:23:17.349821","0 days 00:00:01.047775",160,256.0,"","","",128,"","","","",0.0015953629885791492,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12111639231443405,54.68281555175781,0.9228784441947937,0.8638537526130676,0.8066072463989258,0.2516999840736389,0.22294051945209503,5619.5263671875,0.46745815873146057,0.5088337063789368,0.7771123647689819,-0.027499914169311523,0.12647701799869537,84.19275665283203,0.8010944128036499,0.8034908175468445,0.798545241355896,0.08198684453964233,0.10933520644903183,67.7681884765625,0.8810825943946838,0.7999323010444641,0.8201414942741394,0.3758459687232971,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07012780010700226,0.06656670570373535,"","PRUNED"
93,0.07486819475889206,"2025-05-16 16:23:17.350082","2025-05-16 16:23:18.400319","0 days 00:00:01.050237",128,240.0,"","","",144,"","","","",0.0021420447810537985,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12620264291763306,55.42833709716797,0.9097349047660828,0.8413494229316711,0.8255163431167603,0.20023179054260254,0.18839813768863678,3082.420654296875,0.6179178357124329,0.6977395415306091,0.8387587666511536,0.2149498462677002,0.11858941614627838,77.58448028564453,0.8505803346633911,0.817796528339386,0.7825235724449158,0.1891840696334839,0.09891186654567719,56.99029541015625,0.9375197887420654,0.8126689195632935,0.8331140279769897,0.46197205781936646,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06044099107384682,0.07486819475889206,"","PRUNED"
94,0.1179084738387781,"2025-05-16 16:23:18.400581","2025-05-16 16:23:21.847932","0 days 00:00:03.447351",144,256.0,"","","",128,"","","","",0.002894378947980862,2,1,0.1179084738387781,1966.4429951836082,0.8093323409557343,0.7740400521194234,0.7512277312138501,0.20491024676491232,0.142081618309021,580.02783203125,0.3398384153842926,0.34869810938835144,0.44775107502937317,0.04228252172470093,0.08403497189283371,1633.38623046875,0.9388652443885803,0.9221485257148743,0.8923372030258179,0.712101548910141,0.1340174823999405,204.08935546875,0.967182993888855,0.929938554763794,0.8502313494682312,0.4527543783187866,0.11195399612188339,62.055511474609375,1.0,0.9331981539726257,0.8949902057647705,0.5383262038230896,0.08488991856575012,146.1632537841797,0.9067230820655823,0.8817106485366821,0.7849603295326233,0.4913352131843567,0.07508933544158936,63.13064193725586,0.9385459423065186,0.892827033996582,0.9018358588218689,0.5826088488101959,0.1252748966217041,154.43902587890625,0.9749594330787659,0.9766574501991272,0.9348787665367126,0.6496149003505707,0.08946280926465988,132.37098693847656,0.6898431181907654,0.7000670433044434,0.750055730342865,0.19929367303848267,0.12314534932374954,52.795989990234375,0.9092592597007751,0.8447247743606567,0.8022274971008301,0.19261687994003296,0.20690655708312988,3910.786376953125,0.5178398489952087,0.6130192875862122,0.7972080707550049,0.11176073551177979,0.11944299191236496,81.49796295166016,0.8442761301994324,0.8030304312705994,0.7868542671203613,0.09229791164398193,0.10285977274179459,64.0753173828125,0.9417434930801392,0.8253680467605591,0.8221297264099121,0.4618374705314636,0.07834659516811371,20526.34375,0.7435646653175354,0.6765896081924438,0.6146880388259888,0.2697330117225647,0.11326812207698822,1004.6266479492188,0.6619747281074524,0.6898288726806641,0.6774801015853882,-0.03915667533874512,0.126186341047287,350.742431640625,0.6207327842712402,0.7796720266342163,0.723405122756958,0.2602360248565674,0.1907603144645691,4159.4248046875,0.7852108478546143,0.5103930234909058,0.3245512843132019,-2.0514936447143555,0.09672298282384872,303.5747985839844,0.9780898094177246,0.8308092951774597,0.7652868032455444,0.5173251926898956,0.0,0.06950756907463074,0.06486766040325165,0.06151016056537628,"COMPLETE"
95,0.06605896353721619,"2025-05-16 16:23:21.848345","2025-05-16 16:23:25.598925","0 days 00:00:03.750580",240,256.0,"","","",144,"","","","",0.0028893165345993785,2,1,"","","","","","",0.12334653735160828,421.0609436035156,0.5537987947463989,0.5904148817062378,0.5960776805877686,0.20358246564865112,0.08278422057628632,1660.262451171875,0.9363868236541748,0.9195138812065125,0.8734537959098816,0.7070119976997375,0.12971462309360504,202.22711181640625,0.9686543345451355,0.9199246764183044,0.8480263948440552,0.4708656668663025,0.11246698349714279,58.6620979309082,1.0,0.9385145306587219,0.8762727975845337,0.534177839756012,0.08373573422431946,146.49301147460938,0.8809636235237122,0.8458065986633301,0.8428716659545898,0.5458162426948547,0.06811563670635223,55.85376739501953,0.9227291941642761,0.912650465965271,0.9062567353248596,0.6295062005519867,0.13132543861865997,160.3404998779297,0.9052372574806213,0.9206068515777588,0.9091092944145203,0.6137657761573792,"","","","","","",0.11246519535779953,49.589210510253906,0.9114218950271606,0.8621483445167542,0.8323010802268982,0.31631767749786377,0.18314959108829498,3057.774658203125,0.641151487827301,0.6256428956985474,0.8460469841957092,0.2140677571296692,0.1113055869936943,76.55669403076172,0.7674604058265686,0.7676255702972412,0.7457404136657715,0.18505042791366577,0.10112239420413971,66.16514587402344,0.9504126310348511,0.8438433408737183,0.8544690608978271,0.4675692319869995,0.08703315258026123,28039.953125,0.7980372905731201,0.6879785060882568,0.6349517107009888,0.3037757873535156,0.11914319545030594,1074.2919921875,0.6076406240463257,0.6456518173217773,0.6699541211128235,-0.3681964874267578,0.1208023875951767,384.00689697265625,0.645499050617218,0.7589918375015259,0.752423882484436,0.3687093257904053,0.1842171847820282,4247.2333984375,0.30336785316467285,0.309883713722229,0.21154895424842834,-1.8553812503814697,0.09486351907253265,294.0758361816406,0.9733774065971375,0.8658078908920288,0.7718731760978699,0.5703974366188049,"",0.06118103489279747,0.05672856792807579,0.06605896353721619,"PRUNED"
96,0.09256681799888611,"2025-05-16 16:23:25.599245","2025-05-16 16:23:26.353939","0 days 00:00:00.754694",240,256.0,"","","",144,224.0,144.0,"","",0.0008426567147759746,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.154022678732872,62.45334243774414,0.6258051991462708,0.588959813117981,0.6740007400512695,-0.1806166172027588,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09256681799888611,"","","PRUNED"
97,0.0878031924366951,"2025-05-16 16:23:26.354230","2025-05-16 16:23:27.209826","0 days 00:00:00.855596",208,240.0,"","","",128,96.0,96.0,96.0,"",0.0028946645911284204,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1487005352973938,60.76959991455078,0.7492654323577881,0.6975042819976807,0.7274298667907715,-0.06297433376312256,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0878031924366951,"","","PRUNED"
98,0.09413546323776245,"2025-05-16 16:23:27.210099","2025-05-16 16:23:27.663495","0 days 00:00:00.453396",256,"","","","",256,"","","","",0.004670902169960498,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1361583173274994,55.806968688964844,0.8537141680717468,0.8285589814186096,0.7791239023208618,0.07197415828704834,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09413546323776245,"","","PRUNED"
99,0.06353268027305603,"2025-05-16 16:23:27.663731","2025-05-16 16:23:31.867780","0 days 00:00:04.204049",240,256.0,224.0,"","",160,"","","","",0.0029821636851409777,3,1,"","","","","","",0.1145678162574768,439.25762939453125,0.5657590627670288,0.6743079423904419,0.633168637752533,0.32327741384506226,0.08294056355953217,1584.977783203125,0.954323410987854,0.9222160577774048,0.8461369276046753,0.6759983599185944,0.11283150315284729,221.22039794921875,0.8497317433357239,0.879743754863739,0.8784780502319336,0.5685053169727325,0.10957920551300049,58.69852828979492,0.9840947985649109,0.9429017901420593,0.8809243440628052,0.5539001226425171,0.07861002534627914,160.20132446289062,0.9695326685905457,0.9539211392402649,0.9198426008224487,0.6179800927639008,0.07422446459531784,64.16417694091797,0.9486744403839111,0.9149354696273804,0.9055735468864441,0.6036851704120636,0.12058404088020325,163.62863159179688,0.9557141661643982,0.9562849998474121,0.938787043094635,0.6645691990852356,"","","","","","",0.11235959827899933,52.49003219604492,0.9109206199645996,0.8381257057189941,0.8143197298049927,0.3117865324020386,0.20944306254386902,3758.72998046875,0.522983968257904,0.5786957740783691,0.7952855229377747,0.040809035301208496,0.11864044517278671,71.34874725341797,0.8680712580680847,0.8186784386634827,0.8158485293388367,0.2811335325241089,0.09479420632123947,54.19060134887695,0.9266271591186523,0.8418868184089661,0.8314673900604248,0.4838141202926636,0.0803089439868927,25952.431640625,0.7737326622009277,0.6705042719841003,0.6249838471412659,0.31162118911743164,0.13586561381816864,1061.259033203125,0.6627452969551086,0.6869522929191589,0.6567918062210083,-0.655869722366333,0.11746577173471451,379.0052490234375,0.6823341250419617,0.8010590672492981,0.723511278629303,0.37133604288101196,0.14812009036540985,3421.212890625,0.29431310296058655,0.33841902017593384,0.2318916618824005,-1.1182940006256104,0.09930699318647385,336.3921203613281,0.973554790019989,0.8760912418365479,0.7580007910728455,0.5388398766517639,"",0.06634233146905899,0.05878129228949547,0.06353268027305603,"PRUNED"
