"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_lr","params_n_decoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
83,0.17710793962081273,"2025-05-16 16:21:12.090701","2025-05-16 16:21:13.573097","0 days 00:00:01.482396",192,"","","","",0.060880525031489795,1,0.17710793962081273,847.0373352050781,0.22743398944536844,0.259842811524868,0.3275381575028102,-0.6573026418685913,0.2109157294034958,332.42633056640625,0.06894024461507797,0.17944005131721497,0.1587468385696411,-0.19313454627990723,0.2040245682001114,102.74469757080078,0.13047562539577484,0.1735326498746872,0.17529387772083282,-0.5332515239715576,0.13165467977523804,235.310791015625,0.11854500323534012,0.19794051349163055,0.18778391182422638,-0.11421763896942139,0.13757409155368805,122.65129089355469,0.2242480218410492,0.2206614911556244,0.2233002632856369,-0.3310199975967407,0.2384764850139618,196.78271484375,0.38128238916397095,0.2344273328781128,0.29777368903160095,-0.31953656673431396,0.10800483077764511,143.81443786621094,0.135351300239563,0.14947286248207092,0.300909161567688,-0.20075690746307373,0.19867698848247528,88.53861999511719,0.25871849060058594,0.28910326957702637,0.4076281487941742,-0.8613781929016113,0.2210477739572525,2036.4071044921875,0.42914533615112305,0.5393581986427307,0.7111589908599854,-0.2597062587738037,0.17733079195022583,96.07368469238281,0.36432674527168274,0.3808756172657013,0.4410160183906555,-1.8589558601379395,0.16497410833835602,93.59728240966797,0.39730918407440186,0.5596029758453369,0.5828699469566345,-0.2719697952270508,0.19453974068164825,1534.070068359375,0.2618027329444885,0.27014127373695374,0.33770278096199036,-3.276510238647461,0.138034850358963,2274.80029296875,0.14592288434505463,0.10126050561666489,0.06127253174781799,-0.3999819755554199,0.18035706877708435,584.4114379882812,0.10246188938617706,0.19757768511772156,0.33044013381004333,-0.6002767086029053,0.15318845212459564,586.1632080078125,0.16028976440429688,0.1595272421836853,0.28105905652046204,-0.21136343479156494,0.19781893491744995,4277.76806640625,0.23269023001194,0.24472050368785858,0.41611701250076294,-0.42747998237609863,10.0,0.10554318130016327,0.10461443662643433,"COMPLETE"
84,0.10909686982631683,"2025-05-16 16:21:13.573484","2025-05-16 16:21:13.773875","0 days 00:00:00.200391",96,"","","","",0.028197175078042168,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16148902475833893,60.71189498901367,0.5923793315887451,0.5785453915596008,0.5905123353004456,-0.3037911653518677,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10909686982631683,"","PRUNED"
85,0.12598355114459991,"2025-05-16 16:21:13.774130","2025-05-16 16:21:14.046433","0 days 00:00:00.272303",112,176.0,"","","",0.045935643755077374,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1600419133901596,60.079193115234375,0.7090239524841309,0.6638831496238708,0.6763821244239807,-0.2702364921569824,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12598355114459991,"","PRUNED"
86,0.15614481618007023,"2025-05-16 16:21:14.046667","2025-05-16 16:21:15.504260","0 days 00:00:01.457593",144,"","","","",0.037073486759862564,1,0.15614481618007023,623.8164390563965,0.28872092043360076,0.3042531172434489,0.36371613343556725,-0.19215716123580934,0.19951222836971283,262.6900329589844,0.1425102949142456,0.12250478565692902,0.1680402159690857,-0.1583460569381714,0.20712243020534515,103.52238464355469,0.13189731538295746,0.1803644895553589,0.17265984416007996,-0.5691961050033569,0.1417989283800125,256.1171569824219,0.2776544690132141,0.26485756039619446,0.23987704515457153,-0.21725046634674072,0.13963812589645386,135.7255401611328,0.20222687721252441,0.21151725947856903,0.2504524290561676,-0.32079601287841797,0.24103571474552155,208.25662231445312,0.24886676669120789,0.18033413589000702,0.1955612450838089,-0.3155851364135742,0.1034371629357338,141.23532104492188,0.15657278895378113,0.18318653106689453,0.2588689625263214,-0.07027006149291992,0.15364190936088562,60.58626937866211,0.5249380469322205,0.5948026776313782,0.6857531070709229,-0.15995776653289795,0.2232556790113449,2853.473388671875,0.3546448051929474,0.44918256998062134,0.653929591178894,-0.2002866268157959,0.1327754408121109,81.7141342163086,0.4877166152000427,0.48906752467155457,0.6425129175186157,-0.12324178218841553,0.14034193754196167,66.78709411621094,0.49229955673217773,0.5907435417175293,0.6373823285102844,0.0007317066192626953,0.1131666973233223,944.1918334960938,0.27330899238586426,0.3268449902534485,0.44795653223991394,-0.24823129177093506,0.11816444247961044,1803.622802734375,0.045610856264829636,0.08419418334960938,0.08794985711574554,-0.12279903888702393,0.15814314782619476,367.2428894042969,0.17886580526828766,0.15966765582561493,0.2152729332447052,-0.40105438232421875,0.1276104599237442,501.34075927734375,0.3844124972820282,0.3608526587486267,0.44245660305023193,0.04311865568161011,0.14252793788909912,1570.7403564453125,0.4292881190776825,0.3656761944293976,0.35706838965415955,-0.019193053245544434,10.0,0.10652773827314377,0.10546643286943436,"COMPLETE"
87,0.12939287722110748,"2025-05-16 16:21:15.504636","2025-05-16 16:21:16.221495","0 days 00:00:00.716859",160,144.0,160.0,"","",0.0372253036206816,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17569462954998016,57.03178024291992,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7164700031280518,0.21277448534965515,2061.763916015625,0.3791458308696747,0.5557940602302551,0.6867247223854065,-0.30087411403656006,0.14291074872016907,77.71979522705078,0.37555864453315735,0.40278705954551697,0.6333281397819519,-0.2673351764678955,0.15844608843326569,53.79204559326172,0.14052796363830566,0.1728532761335373,0.4216603934764862,-0.4894160032272339,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10621339082717896,0.12939287722110748,"PRUNED"
88,0.10843072086572647,"2025-05-16 16:21:16.221737","2025-05-16 16:21:16.409759","0 days 00:00:00.188022",144,"","","","",0.01743747843055234,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15368719398975372,54.83249282836914,0.5832464098930359,0.6177095770835876,0.6580929160118103,-0.2995471954345703,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10843072086572647,"","PRUNED"
89,0.10886501520872116,"2025-05-16 16:21:16.409973","2025-05-16 16:21:16.599606","0 days 00:00:00.189633",176,"","","","",0.09996721623264185,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1831100434064865,79.73580932617188,0.23527224361896515,0.25677523016929626,0.37329909205436707,-0.6790385246276855,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10886501520872116,"","PRUNED"
90,0.10817889869213104,"2025-05-16 16:21:16.599837","2025-05-16 16:21:16.781445","0 days 00:00:00.181608",128,"","","","",0.023203634734958303,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1544305980205536,59.251617431640625,0.4669508635997772,0.56476229429245,0.6345762014389038,-0.2165546417236328,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10817889869213104,"","PRUNED"
91,0.10686972737312317,"2025-05-16 16:21:16.781662","2025-05-16 16:21:17.234895","0 days 00:00:00.453233",112,"","","","",0.05118680904953716,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16686972975730896,67.95470428466797,0.48833009600639343,0.6331303119659424,0.5902320742607117,-0.3216665983200073,0.2516484558582306,2913.955322265625,0.5013054013252258,0.5461971163749695,0.7752395868301392,-0.5138089656829834,0.16034956276416779,90.09754943847656,0.29017212986946106,0.3534559905529022,0.4308043420314789,-0.6308635473251343,0.15402987599372864,68.00479888916016,0.30649569630622864,0.3184596300125122,0.4561132490634918,-0.31934070587158203,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10601601749658585,0.10686972737312317,"PRUNED"
92,0.10901669412851334,"2025-05-16 16:21:17.235134","2025-05-16 16:21:17.417647","0 days 00:00:00.182513",96,"","","","",0.031193213004254067,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16443637013435364,63.32372283935547,0.4181616008281708,0.46529948711395264,0.5420768857002258,-0.36818933486938477,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10901669412851334,"","PRUNED"
93,0.10720067471265793,"2025-05-16 16:21:17.417875","2025-05-16 16:21:17.880832","0 days 00:00:00.462957",144,"","","","",0.06263439054127037,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18042920529842377,74.13156127929688,0.3526521623134613,0.3825206756591797,0.5048426985740662,-0.47955453395843506,0.21032674610614777,1606.4747314453125,0.5867574214935303,0.6371058225631714,0.7938239574432373,-0.08079099655151367,0.20243659615516663,158.30628967285156,0.3706400990486145,0.3793695867061615,0.4919380843639374,-1.6064715385437012,0.15800191462039948,71.02466583251953,0.27178290486335754,0.37332192063331604,0.5350717306137085,-0.2455223798751831,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10496513545513153,0.10720067471265793,"PRUNED"
94,0.10717300325632095,"2025-05-16 16:21:17.881064","2025-05-16 16:21:18.077607","0 days 00:00:00.196543",128,"","","","",0.04227803576857362,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16767527163028717,60.787803649902344,0.38947001099586487,0.375230610370636,0.5002250075340271,-0.5058633089065552,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10717300325632095,"","PRUNED"
95,0.1111266240477562,"2025-05-16 16:21:18.077832","2025-05-16 16:21:18.276038","0 days 00:00:00.198206",96,"","","","",0.08145782761963072,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16887135803699493,71.77254486083984,0.3147408664226532,0.33110296726226807,0.4353444278240204,-0.4638859033584595,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1111266240477562,"","PRUNED"
96,0.11818373203277588,"2025-05-16 16:21:18.276260","2025-05-16 16:21:18.554644","0 days 00:00:00.278384",144,208.0,"","","",0.014388808462457164,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1689113825559616,59.02727127075195,0.5347058176994324,0.6261071562767029,0.5955535769462585,-0.5047414302825928,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11818373203277588,"","PRUNED"
97,0.1092463880777359,"2025-05-16 16:21:18.554890","2025-05-16 16:21:18.751456","0 days 00:00:00.196566",128,"","","","",0.027012330919789888,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1472402960062027,50.65028762817383,0.5768070816993713,0.6407877206802368,0.6865875124931335,-0.246893048286438,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1092463880777359,"","PRUNED"
98,0.1116417646408081,"2025-05-16 16:21:18.751677","2025-05-16 16:21:18.958835","0 days 00:00:00.207158",224,"","","","",0.0029612891294079277,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16148115694522858,57.14674758911133,0.4203141927719116,0.41331061720848083,0.5501853823661804,-0.4441220760345459,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1116417646408081,"","PRUNED"
99,0.10775741934776306,"2025-05-16 16:21:18.959074","2025-05-16 16:21:19.149099","0 days 00:00:00.190025",80,"","","","",0.03696483020763129,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15627703070640564,56.450260162353516,0.47188684344291687,0.5491225123405457,0.6075525879859924,-0.2928568124771118,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10775741934776306,"","PRUNED"
