"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
81,0.10873906314373016,"2025-05-16 16:03:49.908991","2025-05-16 16:03:51.122668","0 days 00:00:01.213677",112,208.0,224.0,"","",208,"","","","",0.0009743014763737048,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1454184502363205,56.75965118408203,0.84015953540802,0.7185554504394531,0.7006741762161255,-0.07004725933074951,0.20452964305877686,2176.007080078125,0.5642367005348206,0.6552160382270813,0.7780266404151917,0.07310348749160767,0.15536054968833923,90.43783569335938,0.8029873967170715,0.7421972751617432,0.7250972986221313,-0.11562752723693848,0.13748995959758759,81.11476135253906,0.7623814940452576,0.6814559102058411,0.7108120918273926,0.1640205979347229,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10931502282619476,0.10873906314373016,"PRUNED"
82,0.15074197699626288,"2025-05-16 16:03:51.122962","2025-05-16 16:03:54.833854","0 days 00:00:03.710892",128,224.0,224.0,176.0,"",224,"","","","",0.0016389984873969319,4,1,0.15074197699626288,671.9683392842611,0.44805758545796076,0.4297718127568563,0.4687303294738134,-0.10474373499552408,0.19782708585262299,263.60406494140625,0.23798102140426636,0.22948423027992249,0.2918109893798828,-0.15632593631744385,0.19730670750141144,74.71839904785156,0.09966374188661575,0.10641796886920929,0.1818958967924118,-0.5328376293182373,0.11649272590875626,180.15159606933594,0.17159299552440643,0.18504267930984497,0.24421347677707672,-0.06535708904266357,0.12140488624572754,84.39210510253906,0.2101374715566635,0.1973322480916977,0.22952882945537567,-0.23569238185882568,0.23914314806461334,193.93841552734375,0.7508885264396667,0.5331419706344604,0.4793584942817688,-0.30500543117523193,0.1098405122756958,191.038330078125,0.31858357787132263,0.3523368835449219,0.37387314438819885,0.007330834865570068,0.1546938717365265,58.8434944152832,0.7511024475097656,0.6578859090805054,0.6947899460792542,-0.20863568782806396,0.2093583643436432,3057.855712890625,0.4420717656612396,0.5900927782058716,0.7763363122940063,0.04842740297317505,0.16576801240444183,85.93472290039062,0.8144347667694092,0.7188845872879028,0.7150681018829346,-0.32278668880462646,0.13629630208015442,65.63864135742188,0.6269109845161438,0.6407164931297302,0.6800782680511475,0.03965693712234497,0.1008816584944725,339.1662902832031,0.2768310606479645,0.2764902412891388,0.36789730191230774,-0.16044139862060547,0.10305208712816238,1514.810791015625,0.656970202922821,0.4892061650753021,0.3182569146156311,0.005197346210479736,0.13097801804542542,332.2492980957031,0.4909110963344574,0.5397390127182007,0.5841509699821472,0.05735373497009277,0.1193857192993164,380.3258056640625,0.633465588092804,0.518688976764679,0.5956678986549377,0.11152768135070801,0.15870055556297302,3256.857421875,0.23931853473186493,0.4111170470714569,0.49802839756011963,0.1464322805404663,10.0,0.1081690862774849,0.10512613505125046,"COMPLETE"
83,0.15267356236775717,"2025-05-16 16:03:54.834343","2025-05-16 16:03:58.575959","0 days 00:00:03.741616",128,224.0,256.0,176.0,"",240,"","","","",0.0018739993056069702,4,1,0.15267356236775717,906.3473403930664,0.4820773641268412,0.46508906582991283,0.49570995569229126,-0.12003495295842488,0.19317838549613953,194.5544891357422,0.13534080982208252,0.140363410115242,0.22155949473381042,-0.19799625873565674,0.18279238045215607,81.66254425048828,0.10501079261302948,0.11552068591117859,0.2198360562324524,-0.3283841609954834,0.12140585482120514,216.56048583984375,0.14619924128055573,0.15204966068267822,0.2176966369152069,-0.04100346565246582,0.11534018069505692,85.83100891113281,0.39599117636680603,0.3725428283214569,0.3540220856666565,-0.11480331420898438,0.23479124903678894,220.09396362304688,0.8087264895439148,0.6197511553764343,0.5220465064048767,-0.21076107025146484,0.10130219161510468,143.39935302734375,0.2845928370952606,0.27819857001304626,0.3417929708957672,-0.0312269926071167,0.15993620455265045,58.26548767089844,0.8099105954170227,0.7146568298339844,0.6873833537101746,-0.2837263345718384,0.20496346056461334,1968.833984375,0.5088774561882019,0.6435177326202393,0.7924668788909912,-0.0009948015213012695,0.14431940019130707,88.61433410644531,0.8150255680084229,0.7484951019287109,0.7350845336914062,0.024544596672058105,0.10724925249814987,64.19468688964844,0.9050212502479553,0.7744185924530029,0.7852826118469238,0.43963825702667236,0.10242146998643875,416.2998046875,0.2756238579750061,0.27654218673706055,0.33983510732650757,-0.15930676460266113,0.1049419417977333,1531.206298828125,0.09033161401748657,0.08890461921691895,0.23302176594734192,0.002388477325439453,0.1273329108953476,384.640380859375,0.7203262448310852,0.7730384469032288,0.6980587244033813,0.2004784345626831,0.12226122617721558,461.16461181640625,0.4451364278793335,0.5661426782608032,0.5792552828788757,0.12232404947280884,0.2678673267364502,7679.888671875,0.7850461006164551,0.712193489074707,0.7083073258399963,-1.2216949462890625,10.0,0.10649032145738602,0.10315132886171341,"COMPLETE"
84,0.15413837631543478,"2025-05-16 16:03:58.576408","2025-05-16 16:04:02.417925","0 days 00:00:03.841517",128,224.0,256.0,176.0,"",240,"","","","",0.0025719998414304632,4,1,0.15413837631543478,886.8342432657878,0.4431361362338066,0.4338932747642199,0.4707777331272761,-0.11776796976725261,0.19390550255775452,215.6609344482422,0.1605956107378006,0.16333110630512238,0.30342328548431396,-0.17858505249023438,0.1966683268547058,84.8265380859375,0.09491200000047684,0.12268920242786407,0.17687582969665527,-0.48909664154052734,0.12272579222917557,210.17611694335938,0.07903865724802017,0.09961578994989395,0.208427295088768,-0.0503084659576416,0.12357255071401596,84.16963195800781,0.1847183108329773,0.17649930715560913,0.202061265707016,-0.2642022371292114,0.229758620262146,173.14111328125,0.7609681487083435,0.6978386044502258,0.6083163619041443,-0.23341047763824463,0.10822224617004395,186.77133178710938,0.2734202742576599,0.2979821264743805,0.36145976185798645,0.010350942611694336,0.1502704918384552,62.094581604003906,0.7886892557144165,0.6887284517288208,0.710003674030304,-0.04623568058013916,0.1927720159292221,2495.22314453125,0.7617467641830444,0.764243483543396,0.8913853168487549,0.1420578956604004,0.16028279066085815,87.16443634033203,0.8145632147789001,0.7408004403114319,0.7595493197441101,-0.15000128746032715,0.12426438927650452,70.17330169677734,0.8105832934379578,0.7035576105117798,0.7364258766174316,0.2612617015838623,0.10530728846788406,541.6990966796875,0.3074241876602173,0.3144837021827698,0.2980528771877289,-0.13437020778656006,0.10660392045974731,1496.3619384765625,0.08701000362634659,0.2069968730211258,0.17844349145889282,-0.05411326885223389,0.12210731953382492,368.81109619140625,0.6007794141769409,0.5547882318496704,0.5754039883613586,0.07934188842773438,0.13157738745212555,437.6944885253906,0.4671388566493988,0.465121865272522,0.49609246850013733,0.08484911918640137,0.24403700232505798,6788.5458984375,0.4554540514945984,0.5117223262786865,0.5557451844215393,-0.7440577745437622,10.0,0.10213544219732285,0.1038351058959961,"COMPLETE"
85,0.11191792041063309,"2025-05-16 16:04:02.418345","2025-05-16 16:04:03.214604","0 days 00:00:00.796259",96,240.0,192.0,176.0,"",256,160.0,144.0,"","",0.0017026090577050932,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1510297954082489,56.58017349243164,0.8104512095451355,0.7100362777709961,0.7392137050628662,-0.19443976879119873,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11191792041063309,"","PRUNED"
86,0.15293850402037304,"2025-05-16 16:04:03.214862","2025-05-16 16:04:07.153473","0 days 00:00:03.938611",112,256.0,256.0,208.0,"",240,"","","","",0.005416011357385195,4,1,0.15293850402037304,614.6337781270345,0.4581979086001714,0.4561244572202365,0.502723649640878,-0.08760764598846435,0.19230785965919495,233.6942901611328,0.21911218762397766,0.30716362595558167,0.46020740270614624,-0.1080026626586914,0.20802006125450134,111.87623596191406,0.11363924294710159,0.14039857685565948,0.1886940449476242,-0.4903557300567627,0.12984773516654968,263.1421813964844,0.07408427447080612,0.08426353335380554,0.10056356340646744,-0.02794492244720459,0.11665496975183487,87.0329360961914,0.6629551649093628,0.6152111887931824,0.5626116394996643,-0.04581606388092041,0.24195536971092224,228.59959411621094,0.376239150762558,0.3459579050540924,0.27547487616539,-0.27286624908447266,0.108029805123806,184.08755493164062,0.25120487809181213,0.252011775970459,0.2982918322086334,-0.012791872024536133,0.17013294994831085,60.230533599853516,0.7205041646957397,0.6987295150756836,0.7257174849510193,-0.4975200891494751,0.19547146558761597,1298.9908447265625,0.666606068611145,0.702364444732666,0.8495734333992004,-0.11061930656433105,0.15152530372142792,86.37718963623047,0.8053139448165894,0.7583851218223572,0.7688824534416199,-0.013011813163757324,0.13542914390563965,66.47048950195312,0.6165740489959717,0.6222125887870789,0.7329082489013672,0.056451499462127686,0.10337794572114944,456.52093505859375,0.3041493594646454,0.38343939185142517,0.47481751441955566,-0.11280679702758789,0.11142075806856155,1560.7376708984375,0.11720354855060577,0.11076303571462631,0.176121324300766,-0.07955193519592285,0.12501192092895508,241.210693359375,0.8112118244171143,0.7237997055053711,0.7033920288085938,0.19151979684829712,0.1294022649526596,438.2557373046875,0.5041391253471375,0.4718121588230133,0.5541996955871582,0.11082500219345093,0.17549000680446625,3902.27978515625,0.6300316452980042,0.6253542900085449,0.6693992018699646,0.09837645292282104,10.0,0.10183008760213852,0.099950410425663,"COMPLETE"
87,0.10881075263023376,"2025-05-16 16:04:07.153898","2025-05-16 16:04:08.322733","0 days 00:00:01.168835",48,224.0,80.0,144.0,80.0,256,"","","","",0.0019328235780301554,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16372263431549072,57.524269104003906,0.646836519241333,0.5972616672515869,0.691068708896637,-0.452899694442749,0.20772837102413177,2426.91162109375,0.5172160863876343,0.6868666410446167,0.8111445307731628,-0.06165897846221924,0.1775425374507904,76.78852081298828,0.22407107055187225,0.2860795557498932,0.38864049315452576,-0.883167028427124,0.14029213786125183,62.16262435913086,0.460880309343338,0.46698999404907227,0.6408572196960449,-0.12092626094818115,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10565370321273804,0.10881075263023376,"PRUNED"
88,0.11353283375501633,"2025-05-16 16:04:08.323006","2025-05-16 16:04:09.286224","0 days 00:00:00.963218",128,240.0,112.0,192.0,"",96,224.0,208.0,48.0,80.0,0.0013771895747030684,4,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1471986472606659,44.708675384521484,0.43813490867614746,0.44306620955467224,0.576410174369812,-0.4277304410934448,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11353283375501633,"","PRUNED"
89,0.15952064593633017,"2025-05-16 16:04:09.286496","2025-05-16 16:04:12.862048","0 days 00:00:03.575552",80,224.0,208.0,176.0,"",208,"","","","",0.003111731251071281,4,1,0.15952064593633017,893.2631807963054,0.49896241625150045,0.4718351433674494,0.5039452751477559,-0.16884178320566814,0.19930732250213623,278.2791442871094,0.4612269401550293,0.3627150356769562,0.2607007622718811,-0.1428661346435547,0.18398497998714447,76.50581359863281,0.10344900190830231,0.12787219882011414,0.1759359985589981,-0.36861681938171387,0.12230018526315689,216.13766479492188,0.08387140184640884,0.11701209843158722,0.2297961413860321,-0.02379786968231201,0.1450110822916031,151.07887268066406,0.10740647464990616,0.14476841688156128,0.21178539097309113,-0.28501391410827637,0.24225865304470062,124.37796783447266,0.42667412757873535,0.537346363067627,0.5159227252006531,-0.44013261795043945,0.10358867049217224,158.986572265625,0.34034815430641174,0.366137832403183,0.3781430721282959,0.026167631149291992,0.17160362005233765,61.613338470458984,0.6799142956733704,0.6554388999938965,0.7093266248703003,-0.488040566444397,0.21380585432052612,2095.22216796875,0.5786476135253906,0.5994661450386047,0.8161240220069885,-0.11221885681152344,0.15730607509613037,80.87916564941406,0.7045501470565796,0.6794335842132568,0.669041097164154,-0.21394884586334229,0.1275048702955246,59.160369873046875,0.86469566822052,0.7345966100692749,0.776721715927124,0.17797189950942993,0.10273909568786621,602.1968994140625,0.2983948588371277,0.28229132294654846,0.33683326840400696,-0.046526193618774414,0.11423099786043167,1964.83251953125,0.46745553612709045,0.3989028334617615,0.4098682105541229,-0.05755949020385742,0.12868204712867737,517.681884765625,0.795862078666687,0.7499706745147705,0.736934244632721,0.3179592490196228,0.12639157474040985,378.8761901855469,0.6299464702606201,0.4946872889995575,0.5756228566169739,0.0754547119140625,0.254094660282135,6633.119140625,0.9419934749603271,0.826887845993042,0.7564229965209961,-0.9514589309692383,10.0,0.10034950077533722,0.10489076375961304,"COMPLETE"
90,0.1205669417977333,"2025-05-16 16:04:12.862467","2025-05-16 16:04:13.629341","0 days 00:00:00.766874",32,240.0,160.0,208.0,"",176,208.0,192.0,"","",0.00013767256830657176,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1508581042289734,49.356468200683594,0.38695886731147766,0.46607279777526855,0.5696517825126648,-0.3810100555419922,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1205669417977333,"","PRUNED"
91,0.11005137860774994,"2025-05-16 16:04:13.629648","2025-05-16 16:04:14.165313","0 days 00:00:00.535665",144,208.0,240.0,160.0,"",224,"","","","",0.001072433232636235,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15572156012058258,57.73527145385742,0.8416980504989624,0.708555281162262,0.7354316115379333,-0.23163247108459473,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11005137860774994,"","PRUNED"
92,0.11361229419708252,"2025-05-16 16:04:14.165576","2025-05-16 16:04:14.705792","0 days 00:00:00.540216",144,208.0,224.0,144.0,"",240,"","","","",0.0007041285795207013,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.158122256398201,60.13100814819336,0.7804442048072815,0.6829357147216797,0.6811532378196716,-0.25074613094329834,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11361229419708252,"","PRUNED"
93,0.15161233146985373,"2025-05-16 16:04:14.706051","2025-05-16 16:04:18.445838","0 days 00:00:03.739787",128,224.0,240.0,224.0,"",224,"","","","",0.0015416049449536603,4,1,0.15161233146985373,735.4219212849935,0.4275715524951617,0.4244678099950155,0.4675247699022293,-0.1331611474355062,0.1939336210489273,209.00897216796875,0.15809881687164307,0.12852159142494202,0.2022264301776886,-0.18642985820770264,0.20101439952850342,84.9044189453125,0.11070945113897324,0.13280798494815826,0.17467151582241058,-0.5509994029998779,0.11924494057893753,194.74993896484375,0.10441814363002777,0.1325381100177765,0.15174618363380432,-0.07757699489593506,0.11885184794664383,85.26653289794922,0.25980091094970703,0.23128004372119904,0.26864635944366455,-0.19955897331237793,0.22999519109725952,187.70877075195312,0.7695749402046204,0.6947699785232544,0.6681046485900879,-0.20747637748718262,0.10288034379482269,146.64788818359375,0.28865867853164673,0.2849741280078888,0.3181275427341461,-0.04685020446777344,0.1528664529323578,58.06193542480469,0.7938416004180908,0.7073083519935608,0.6860811710357666,-0.1587541103363037,0.20760682225227356,1817.313232421875,0.5835781097412109,0.6039989590644836,0.7507709860801697,-0.13703346252441406,0.1500728577375412,89.94756317138672,0.8165621757507324,0.7387171983718872,0.7463321685791016,-0.02433156967163086,0.13995586335659027,66.84088897705078,0.6845254898071289,0.6779821515083313,0.730835497379303,0.09397220611572266,0.102418452501297,374.2767639160156,0.24760228395462036,0.29662108421325684,0.3566872179508209,-0.18408727645874023,0.10643672943115234,1612.9906005859375,0.19413243234157562,0.25591325759887695,0.30407142639160156,-0.04191005229949951,0.12945856153964996,253.51930236816406,0.5098026990890503,0.406814843416214,0.5279456973075867,-0.008734464645385742,0.11723726987838745,365.2609558105469,0.5976208448410034,0.737454891204834,0.6300805807113647,0.11252391338348389,0.20221161842346191,5484.8310546875,0.2946467101573944,0.33731457591056824,0.49654412269592285,-0.3801705837249756,10.0,0.10619007050991058,0.10264759510755539,"COMPLETE"
94,0.10905511677265167,"2025-05-16 16:04:18.446283","2025-05-16 16:04:19.766873","0 days 00:00:01.320590",128,224.0,224.0,256.0,"",240,"","","","",0.0016740908686081496,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15055783092975616,59.486412048339844,0.8477866053581238,0.7238079905509949,0.7099107503890991,-0.10253751277923584,0.1777583658695221,1636.7862548828125,0.8389578461647034,0.7820132374763489,0.9280465841293335,0.19573742151260376,0.16210219264030457,92.60000610351562,0.7950325608253479,0.7362329363822937,0.7213498950004578,-0.17048180103302002,0.137173131108284,76.86988830566406,0.820758581161499,0.709460973739624,0.7002301216125488,0.1343240737915039,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10027289390563965,0.10905511677265167,"PRUNED"
95,0.10678799450397491,"2025-05-16 16:04:19.767153","2025-05-16 16:04:21.205460","0 days 00:00:01.438307",128,240.0,256.0,224.0,"",224,16.0,"","","",0.0019893986952548522,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15378659963607788,62.86375427246094,0.8677361607551575,0.764196515083313,0.730888307094574,-0.09633731842041016,0.1855621039867401,2014.795654296875,0.6852685809135437,0.7028694152832031,0.8516748547554016,0.09610253572463989,0.13863876461982727,79.0257339477539,0.8107404112815857,0.8022909164428711,0.8067025542259216,0.09190213680267334,0.10958757996559143,73.12364959716797,0.853505551815033,0.7731700539588928,0.7969548106193542,0.40255576372146606,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10688421130180359,0.10678799450397491,"PRUNED"
96,0.1612419878443082,"2025-05-16 16:04:21.205740","2025-05-16 16:04:24.787537","0 days 00:00:03.581797",112,224.0,240.0,224.0,"",192,"","","","",0.008115892869646365,4,1,0.1612419878443082,749.1820678710938,0.38921761500338714,0.40124188413222633,0.445319872101148,-0.21289135217666627,0.19290786981582642,263.2564697265625,0.09449662268161774,0.15206438302993774,0.3660031259059906,-0.06850099563598633,0.195226788520813,84.88639831542969,0.08083902299404144,0.1034054085612297,0.17245608568191528,-0.4432976245880127,0.1287035346031189,243.39892578125,0.1487123966217041,0.1444234848022461,0.20565791428089142,-0.060700058937072754,0.1319373995065689,100.27595520019531,0.23109573125839233,0.22492344677448273,0.2936097979545593,-0.3219630718231201,0.23372533917427063,190.2759552001953,0.8122999668121338,0.6873981952667236,0.4983215034008026,-0.26169371604919434,0.17405462265014648,351.3621520996094,0.27614137530326843,0.31127992272377014,0.39345037937164307,-0.6637239456176758,0.15951484441757202,70.76913452148438,0.7940317392349243,0.7153844237327576,0.7258199453353882,-0.13336682319641113,0.19899825751781464,2192.875,0.6257743835449219,0.7409232258796692,0.8502887487411499,-0.03979694843292236,0.17384088039398193,93.64527130126953,0.43981027603149414,0.4934062957763672,0.5580987930297852,-0.5712939500808716,0.1404310166835785,72.40081024169922,0.4070979952812195,0.42333081364631653,0.5941067337989807,-0.01932203769683838,0.10933618992567062,362.75396728515625,0.2174447625875473,0.2595880329608917,0.2905743420124054,-0.37710750102996826,0.1031128466129303,1195.84423828125,0.22607767581939697,0.16313783824443817,0.13852053880691528,-0.17293667793273926,0.12751659750938416,175.9550018310547,0.8502370119094849,0.7619814276695251,0.6920256018638611,0.0848463773727417,0.13222190737724304,578.82080078125,0.6151109337806702,0.6732800006866455,0.5697818994522095,0.18372660875320435,0.21710172295570374,5261.2109375,0.019094331189990044,0.16410136222839355,0.33108267188072205,-0.32823991775512695,10.0,0.1032339483499527,0.10115791857242584,"COMPLETE"
97,0.11447577178478241,"2025-05-16 16:04:24.787978","2025-05-16 16:04:26.171284","0 days 00:00:01.383306",96,256.0,208.0,176.0,192.0,256,"","","","",0.001240803675368474,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14748094975948334,55.95056915283203,0.8127390146255493,0.7154560685157776,0.7075918912887573,-0.12819266319274902,0.18717221915721893,1949.9822998046875,0.7204004526138306,0.720780074596405,0.8597574234008789,0.0868188738822937,0.1680443435907364,87.0407485961914,0.7716060876846313,0.7151516675949097,0.710458517074585,-0.33353257179260254,0.12751828134059906,80.54266357421875,0.8392605781555176,0.7127414345741272,0.7370247840881348,0.26767098903656006,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1054334044456482,0.11447577178478241,"PRUNED"
98,0.11809861660003662,"2025-05-16 16:04:26.171552","2025-05-16 16:04:26.798915","0 days 00:00:00.627363",112,192.0,128.0,192.0,"",80,192.0,"","","",0.0002286867294136366,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16862134635448456,58.19102478027344,0.4586247503757477,0.47289392352104187,0.5945646166801453,-0.5441640615463257,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11809861660003662,"","PRUNED"
99,0.11296751350164413,"2025-05-16 16:04:26.799188","2025-05-16 16:04:27.631138","0 days 00:00:00.831950",48,224.0,"","","",112,176.0,64.0,144.0,"",0.0023479631524579913,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1516856700181961,53.95058822631836,0.8490310311317444,0.7294438481330872,0.6933726072311401,-0.26519036293029785,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11296751350164413,"","PRUNED"
