"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_graphsage_aggregator","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
83,0.1253593554099401,"2025-05-16 15:10:37.740573","2025-05-16 15:10:40.771217","0 days 00:00:03.030644",144,160.0,64.0,144.0,"",160,"","","","","max",0.005186933256491112,4,1,0.1253593554099401,644.0813379923503,0.7458140015602112,0.7260850767294565,0.7332479695479075,0.1878509283065796,0.14742012321949005,250.1608123779297,0.7721143960952759,0.7854258418083191,0.7766116261482239,0.38743728399276733,0.13308200240135193,77.406982421875,1.0,0.9095991253852844,0.8076153993606567,0.37043988704681396,0.09441694617271423,123.0234375,0.9576738476753235,0.8224893808364868,0.7910712361335754,0.3955078721046448,0.09132134914398193,66.56424713134766,0.72777259349823,0.7071883082389832,0.7777137160301208,0.4111839532852173,0.1446613371372223,124.2071533203125,1.0,0.9671700596809387,0.9242016077041626,0.49752843379974365,0.08842827379703522,127.5333251953125,0.8672001361846924,0.8526385426521301,0.8153027296066284,0.356315553188324,0.11494601517915726,45.98694610595703,0.8484092354774475,0.8249558806419373,0.813768208026886,0.25377166271209717,0.2114652842283249,2684.653564453125,0.5570876598358154,0.529383659362793,0.7919768691062927,-0.03793740272521973,0.13891510665416718,104.7715072631836,0.35462725162506104,0.5668008923530579,0.6732457876205444,-0.23366284370422363,0.1080368161201477,62.392852783203125,0.7737594842910767,0.8046582937240601,0.7654951810836792,0.3241802453994751,0.10806042701005936,988.78466796875,0.4633747935295105,0.5346632599830627,0.5356290936470032,0.03649824857711792,0.15944455564022064,3102.78173828125,0.7004144191741943,0.5793008804321289,0.40802666544914246,-0.7720824480056763,0.11198106408119202,193.50181579589844,0.8815080523490906,0.7127575278282166,0.6967106461524963,0.25305992364883423,0.12660625576972961,429.7946472167969,0.3727417588233948,0.43039557337760925,0.5268444418907166,0.09284728765487671,0.10160477459430695,1279.6563720703125,0.9105263948440552,0.8638489246368408,0.8945063352584839,0.48267626762390137,0.0,0.07208218425512314,0.07041024416685104,"COMPLETE"
84,0.07753655314445496,"2025-05-16 15:10:40.771676","2025-05-16 15:10:41.371685","0 days 00:00:00.600009",80,144.0,48.0,256.0,"",176,192.0,192.0,"","","max",0.004404095642952964,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10124668478965759,48.11996078491211,0.7748469710350037,0.7614909410476685,0.7978457808494568,0.3462497591972351,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07753655314445496,"","PRUNED"
85,0.07407942414283752,"2025-05-16 15:10:41.372007","2025-05-16 15:10:42.306245","0 days 00:00:00.934238",112,128.0,144.0,"","",128,"","","","","max",0.009679884070836321,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11939433962106705,44.88349151611328,0.729508638381958,0.7484896779060364,0.7705040574073792,0.1385135054588318,0.21678008139133453,2910.000244140625,0.49523791670799255,0.5131527185440063,0.7623233199119568,-0.07454001903533936,0.13038979470729828,118.70703887939453,0.6129025816917419,0.6986497640609741,0.7772960066795349,0.0842236876487732,0.11598177254199982,67.53124237060547,0.789828896522522,0.7653257846832275,0.7526842355728149,0.2508503198623657,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06625112891197205,0.07407942414283752,"PRUNED"
86,0.0874447152018547,"2025-05-16 15:10:42.306509","2025-05-16 15:10:42.742530","0 days 00:00:00.436021",96,176.0,64.0,128.0,"",240,"","","","","max",0.01263367048642228,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11662176251411438,47.85757827758789,0.7500879168510437,0.7600789666175842,0.7638908624649048,0.10540682077407837,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0874447152018547,"","PRUNED"
87,0.12272733996311823,"2025-05-16 15:10:42.742801","2025-05-16 15:10:45.774185","0 days 00:00:03.031384",176,192.0,16.0,176.0,"",144,"","","","","max",0.0029117739333409686,4,1,0.12272733996311823,624.9985628763835,0.7315747876962025,0.730914032459259,0.7255033353964487,0.2610445459683736,0.16705769300460815,217.52593994140625,0.6910046339035034,0.6680809855461121,0.6268717646598816,0.22696000337600708,0.12844999134540558,76.39299774169922,1.0,0.9692557454109192,0.8239937424659729,0.4297153949737549,0.09484432637691498,135.34017944335938,0.8936264514923096,0.835079550743103,0.7795850038528442,0.39866161346435547,0.09015463292598724,62.93418502807617,0.7689616084098816,0.7459988594055176,0.7938249707221985,0.4115990996360779,0.15472514927387238,128.41490173339844,0.8063192963600159,0.8685216903686523,0.7996225357055664,0.4265487790107727,0.08028628677129745,92.047607421875,0.8529888987541199,0.8440765738487244,0.8220950961112976,0.450724720954895,0.10902053117752075,45.17227554321289,0.7976380586624146,0.8118146657943726,0.7980750799179077,0.2775406241416931,0.20882906019687653,2469.5498046875,0.4682619273662567,0.5464276671409607,0.7718584537506104,0.026578664779663086,0.12168172001838684,97.5821533203125,0.539767861366272,0.6048561930656433,0.7002896070480347,0.15680432319641113,0.10760968178510666,60.61002731323242,0.7629832625389099,0.7895834445953369,0.7782080173492432,0.32726919651031494,0.12067603319883347,1352.22314453125,0.3058350086212158,0.40512990951538086,0.479079008102417,-0.03260374069213867,0.1408025622367859,2625.32763671875,0.7787030339241028,0.6428182125091553,0.4719727337360382,-0.349609375,0.10179650038480759,237.71714782714844,0.8762899041175842,0.7541289329528809,0.7154399156570435,0.37805604934692383,0.11812970787286758,544.6675415039062,0.5657778978347778,0.6256875395774841,0.6373174786567688,0.3212670683860779,0.09684622287750244,1229.472900390625,0.8654639720916748,0.8522505164146423,0.884316623210907,0.4661557674407959,0.0,0.06383270025253296,0.061225175857543945,"COMPLETE"
88,0.07396657764911652,"2025-05-16 15:10:45.774658","2025-05-16 15:10:46.227253","0 days 00:00:00.452595",176,208.0,16.0,192.0,224.0,96,"","","","","add",0.002894361717796986,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1104728952050209,45.48136520385742,0.7817701697349548,0.8128277063369751,0.807161808013916,0.28349071741104126,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07396657764911652,"","PRUNED"
89,0.07405482977628708,"2025-05-16 15:10:46.227531","2025-05-16 15:10:47.635272","0 days 00:00:01.407741",192,240.0,128.0,176.0,"",144,160.0,"","","","max",0.001889612499650068,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10370264202356339,44.76411819458008,0.6851259469985962,0.7197082042694092,0.7608644962310791,0.3303932547569275,0.1857008934020996,2361.060546875,0.5403056740760803,0.5918289422988892,0.805219829082489,0.044270873069763184,0.1189417764544487,81.98118591308594,0.7537904977798462,0.7754970788955688,0.8350457549095154,0.20673418045043945,0.11356625705957413,50.408565521240234,0.6903955340385437,0.7405190467834473,0.783440351486206,0.2769666314125061,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07160075008869171,0.07405482977628708,"PRUNED"
90,0.07455405592918396,"2025-05-16 15:10:47.635565","2025-05-16 15:10:48.640220","0 days 00:00:01.004655",208,192.0,16.0,"","",128,"","","","","max",0.0014287292946210445,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10776602476835251,44.58180618286133,0.7801492810249329,0.8007364869117737,0.7884350419044495,0.29257214069366455,0.20901986956596375,2391.2666015625,0.5558425188064575,0.5099188685417175,0.7706992030143738,-0.05953824520111084,0.11740124225616455,91.89961242675781,0.6058895587921143,0.6295909881591797,0.6984471678733826,0.24569720029830933,0.12716934084892273,65.0807113647461,0.7893069982528687,0.7314375638961792,0.7463335394859314,0.16483432054519653,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07222486287355423,0.07455405592918396,"PRUNED"
91,0.12519913514455158,"2025-05-16 15:10:48.640509","2025-05-16 15:10:51.668936","0 days 00:00:03.028427",128,176.0,32.0,160.0,"",144,"","","","","max",0.003957394221647163,4,1,0.12519913514455158,639.0358561197917,0.7346945166587829,0.7148529132207234,0.7267012973626454,0.24032362898190815,0.15124869346618652,256.6787109375,0.694129467010498,0.778172492980957,0.7734068036079407,0.33303070068359375,0.13139241933822632,81.10344696044922,1.0,0.9376575946807861,0.8067165613174438,0.42180418968200684,0.09380096942186356,131.45057678222656,0.9020738005638123,0.8050229549407959,0.7793787717819214,0.4013725519180298,0.09351896494626999,73.65060424804688,0.7315111756324768,0.7389417886734009,0.754319965839386,0.38771384954452515,0.15918149054050446,141.2321014404297,1.0,0.8460149168968201,0.7994458079338074,0.4090011715888977,0.08682573586702347,105.30035400390625,0.7976210117340088,0.840399980545044,0.8244519829750061,0.3619862198829651,0.10990563035011292,44.945316314697266,0.8045557737350464,0.8143277764320374,0.7865209579467773,0.2662234306335449,0.21634729206562042,2714.68017578125,0.49394360184669495,0.498151570558548,0.7571708559989929,-0.07104206085205078,0.14185801148414612,108.16230773925781,0.39078304171562195,0.5638147592544556,0.6695380806922913,-0.1777360439300537,0.11378102749586105,62.5556526184082,0.7705481052398682,0.758361279964447,0.7715809345245361,0.2896895408630371,0.11447062343358994,1151.1834716796875,0.2691217362880707,0.286192923784256,0.45561107993125916,-0.04351365566253662,0.12332997471094131,2124.137451171875,0.8639457821846008,0.7114911079406738,0.5710847973823547,-0.10663700103759766,0.10421902686357498,294.2807312011719,0.9113034605979919,0.7740585803985596,0.710181713104248,0.4020232558250427,0.12817692756652832,561.3645629882812,0.4652601182460785,0.5093269348144531,0.5592156648635864,0.2053370475769043,0.10993023961782455,1734.8123779296875,0.9256206750869751,0.8608590364456177,0.8818954825401306,0.5256012380123138,0.0,0.07183956354856491,0.06518777459859848,"COMPLETE"
92,0.07506642490625381,"2025-05-16 15:10:51.669436","2025-05-16 15:10:52.087122","0 days 00:00:00.417686",16,176.0,32.0,144.0,"",144,"","","","","max",0.0023908120982804597,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11137789487838745,41.917179107666016,0.7652832269668579,0.7652372121810913,0.7898041009902954,0.22054368257522583,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07506642490625381,"","PRUNED"
93,0.07131817936897278,"2025-05-16 15:10:52.087403","2025-05-16 15:10:53.150337","0 days 00:00:01.062934",144,192.0,32.0,176.0,"",128,"","","","","max",0.0037405938326135163,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11477480083703995,44.70820617675781,0.7942855954170227,0.7698398232460022,0.7846195697784424,0.21064674854278564,0.2150239199399948,3741.96728515625,0.4776366055011749,0.5106877684593201,0.763249397277832,-0.06309366226196289,0.1488446742296219,118.59808349609375,0.2515760064125061,0.4729899764060974,0.6520397067070007,-0.38252580165863037,0.11394559592008591,61.35106658935547,0.7536891102790833,0.7311211824417114,0.7847075462341309,0.2576959729194641,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0642722025513649,0.07131817936897278,"PRUNED"
94,0.07372727990150452,"2025-05-16 15:10:53.150653","2025-05-16 15:10:54.174910","0 days 00:00:01.024257",112,176.0,16.0,128.0,"",112,"","","","","max",0.006760613451625691,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11803250014781952,46.640743255615234,0.6721935868263245,0.7758274078369141,0.7605619430541992,0.23511099815368652,0.2170359194278717,2836.406005859375,0.470294326543808,0.5173510313034058,0.7542439103126526,-0.12205684185028076,0.12280619144439697,94.63911437988281,0.6193678975105286,0.7096630930900574,0.784794807434082,0.15300709009170532,0.11846359819173813,59.28398895263672,0.7235759496688843,0.7234852313995361,0.765103280544281,0.21591919660568237,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07218706607818604,0.07372727990150452,"PRUNED"
95,0.07339546829462051,"2025-05-16 15:10:54.175190","2025-05-16 15:10:55.301792","0 days 00:00:01.126602",96,224.0,48.0,112.0,"",256,"","","","","max",0.004105139895394768,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09754271805286407,41.18879318237305,0.8858829140663147,0.8505923748016357,0.8592680096626282,0.3798433542251587,0.20370180904865265,3128.244140625,0.5063833594322205,0.5194944143295288,0.7724999785423279,0.037240684032440186,0.14584872126579285,100.67736053466797,0.2473786622285843,0.513576865196228,0.6191954612731934,-0.21321618556976318,0.1056748628616333,53.19174575805664,0.8165708184242249,0.8368868231773376,0.8230358958244324,0.32340723276138306,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.059135448187589645,0.07339546829462051,"PRUNED"
96,0.1300087720155716,"2025-05-16 15:10:55.302078","2025-05-16 15:10:55.751984","0 days 00:00:00.449906",64,32.0,112.0,208.0,"",160,"","","","","max",0.09653464968722315,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.19631704688072205,69.50487518310547,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.9045681953430176,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1300087720155716,"","PRUNED"
97,0.07253625988960266,"2025-05-16 15:10:55.752285","2025-05-16 15:10:56.146170","0 days 00:00:00.393885",128,96.0,32.0,"","",144,"","","","","mean",0.002724148750593068,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13486237823963165,57.83445739746094,0.6628949642181396,0.6636419296264648,0.7296757102012634,-0.01394963264465332,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07253625988960266,"","PRUNED"
98,0.07370121777057648,"2025-05-16 15:10:56.146455","2025-05-16 15:10:56.583038","0 days 00:00:00.436583",160,192.0,64.0,"","",128,"","","","","max",0.0017321214718088811,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11319457739591599,44.53768539428711,0.7748461365699768,0.7739629745483398,0.78629469871521,0.24534201622009277,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07370121777057648,"","PRUNED"
99,0.07083839178085327,"2025-05-16 15:10:56.583309","2025-05-16 15:10:57.664884","0 days 00:00:01.081575",176,16.0,96.0,160.0,80.0,112,"","","","","add",0.0033334470390305546,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10406234860420227,42.71510696411133,0.7782371640205383,0.7683022022247314,0.812428891658783,0.3138788342475891,0.22458192706108093,3882.484375,0.5248018503189087,0.5153185129165649,0.7854334115982056,-0.17540836334228516,0.11317762732505798,54.967803955078125,0.8981688618659973,0.8762350678443909,0.8730756044387817,0.28798216581344604,0.1189977377653122,60.948326110839844,0.6606419682502747,0.7579941153526306,0.7448432445526123,0.22267937660217285,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07085549086332321,0.07083839178085327,"PRUNED"
